,Date,City,Country,co,no2,o3,pm10,pm25,so2
0,1/1/2019,Amsterdam,NL,1.8,5,23.8,19,41,0.1
1,1/1/2019,Bangkok,TH,0.1,13.3,11.9,31,70,1.1
2,1/1/2019,Beijing,CN,8.2,22.4,11,54,114,4.6
3,1/1/2019,Belgrade,RS,6,9.7,10.1,24,78,2.9
4,1/1/2019,Budapest,HU,7.2,12,11,20,56,2.4
5,1/1/2019,Busan,KR,3.4,10.2,21.6,25,61,4.3
6,1/1/2019,Delhi,IN,17.6,29,4.1,354,341,9.3
7,1/1/2019,Haarlem,NL,1.9,2.8,27.5,25,46,0.1
8,1/1/2019,Hong Kong,HK,7.5,18.6,6.2,32,76,2.6
9,1/1/2019,Kyoto,JP,3.4,8.4,19.2,10,38,2.9
10,1/1/2019,London,GB,7.6,12,14.9,11,30,0.9
11,1/1/2019,Mumbai,IN,15.4,38,16.1,122,169,13.5
12,1/1/2019,Osaka,JP,4.5,9.3,19.2,10,38,2.9
13,1/1/2019,Santiago,CL,7,9.3,21.6,47,73,1.8
14,1/1/2019,Seoul,KR,6.7,27.8,13.6,35,80,5.8
15,1/1/2019,Shanghai,CN,4.6,12.4,23.2,31,85,3.1
16,1/1/2019,Taipei,TW,3,8.4,27.2,10,21,2.9
17,1/1/2019,Tokyo,JP,3.4,13.9,16.8,10,38,1.5
18,1/10/2019,Amsterdam,NL,3.3,23.9,7.8,14,28,0.2
19,1/10/2019,Bangkok,TH,0.1,17.3,4,57,114,1.1
20,1/10/2019,Beijing,CN,14.5,38.4,2.1,87,168,8.7
21,1/10/2019,Belgrade,RS,7.8,12.5,11.7,36,110,3.7
22,1/10/2019,Budapest,HU,11.4,16.2,6.1,44,94,2.8
23,1/10/2019,Busan,KR,4.5,15.8,19.2,28,57,5.8
24,1/10/2019,Delhi,IN,11.3,24.6,5,153,219,8.9
25,1/10/2019,Haarlem,NL,2.2,9.2,16.8,14,20,0.3
26,1/10/2019,Hong Kong,HK,7.8,21.9,20.7,33,72,2.1
27,1/10/2019,Kyoto,JP,5.6,26,6.4,16,55,4.3
28,1/10/2019,London,GB,11.6,29.6,1.8,29,76,3.2
29,1/10/2019,Mumbai,IN,18.9,22.7,24.1,141,178,13.6
30,1/10/2019,Osaka,JP,5.6,28.8,7.3,14,50,4.3
31,1/10/2019,Santiago,CL,4.2,11.4,13.1,39,40,1.1
32,1/10/2019,Seoul,KR,8.9,45.4,3.2,53,99,8.6
33,1/10/2019,Shanghai,CN,4.6,22,9.8,18,59,2.6
34,1/10/2019,Taipei,TW,6.7,20.4,23.3,28,46,4.3
35,1/10/2019,Tokyo,JP,5.6,34.3,7.3,15,59,1.5
36,1/11/2019,Amsterdam,NL,2.3,11.5,19.5,10,19,0.1
37,1/11/2019,Bangkok,TH,0.1,24.8,6,76,160,2.2
38,1/11/2019,Beijing,CN,16.3,41.6,2.5,90,175,8.7
39,1/11/2019,Belgrade,RS,8.7,15,5.8,42,124,3.6
40,1/11/2019,Budapest,HU,8.7,11.7,10.7,23,63,2.8
41,1/11/2019,Busan,KR,4.5,23.2,14.5,41,80,7.2
42,1/11/2019,Delhi,IN,19.9,33,3.6,282,317,9.6
43,1/11/2019,Haarlem,NL,2.1,4.2,27.2,10,15,0.1
44,1/11/2019,Hong Kong,HK,8.7,32.8,9.6,42,89,2.4
45,1/11/2019,Kyoto,JP,4.5,18.6,16,14,50,2.9
46,1/11/2019,London,GB,8.2,25.5,4,19,59,2.1
47,1/11/2019,Mumbai,IN,18.3,24.6,25.6,156,176,16.6
48,1/11/2019,Osaka,JP,4.5,18.6,19.2,14,50,2.9
49,1/11/2019,Santiago,CL,3.6,12,11.2,42,47,1.4
50,1/11/2019,Seoul,KR,10,48.2,3.2,62,151,8.6
51,1/11/2019,Shanghai,CN,5.5,24.7,7.4,17,59,2.6
52,1/11/2019,Taipei,TW,7.7,24.1,6.4,46,70,4.3
53,1/11/2019,Tokyo,JP,4.5,18.6,22.4,10,38,1.5
54,1/12/2019,Amsterdam,NL,1.9,6.7,18.3,12,25,0.2
55,1/12/2019,Bangkok,TH,0.1,21.3,5.6,66,153,1.6
56,1/12/2019,Beijing,CN,27.2,49.9,2.1,135,252,7.6
57,1/12/2019,Belgrade,RS,8.7,16.2,8.3,38,112,5.1
58,1/12/2019,Budapest,HU,7.8,9.6,12.8,11,33,2.4
59,1/12/2019,Busan,KR,4.5,21.3,12.8,34,78,5.8
60,1/12/2019,Delhi,IN,22.6,37.8,3.6,365,354,8.4
61,1/12/2019,Haarlem,NL,2.1,4.8,22.1,18,32,2.2
62,1/12/2019,Hong Kong,HK,14.7,56.4,1.9,86,163,5.6
63,1/12/2019,Kyoto,JP,4.5,20.4,11.2,15,50,2.9
64,1/12/2019,London,GB,8.2,17,10.2,10,29,2.6
65,1/12/2019,Mumbai,IN,19.1,25.7,29.5,149,176,16.6
66,1/12/2019,Osaka,JP,5.6,22.3,12.8,14,50,2.9
67,1/12/2019,Santiago,CL,4.8,9.9,12.8,40,48,1.2
68,1/12/2019,Seoul,KR,11.2,53.3,5.6,72,159,8.6
69,1/12/2019,Shanghai,CN,10,22.9,4.1,42,117,3.6
70,1/12/2019,Taipei,TW,5.7,16.7,12.1,25,55,2.9
71,1/12/2019,Tokyo,JP,4.5,28.8,8.8,18,63,1.5
72,1/13/2019,Amsterdam,NL,2,4.5,23.4,13,28,0.1
73,1/13/2019,Bangkok,TH,0.1,21.3,5.6,71,158,1.6
74,1/13/2019,Beijing,CN,16.3,37.5,4.5,117,192,2.6
75,1/13/2019,Belgrade,RS,10.6,19.4,8.2,52,151,8.2
76,1/13/2019,Budapest,HU,8.8,9.5,13.4,10,34,2.5
77,1/13/2019,Busan,KR,5.6,19.5,17.6,60,153,5.8
78,1/13/2019,Delhi,IN,17,29.9,5.1,246,307,8.8
79,1/13/2019,Haarlem,NL,2,3,24.8,21,38,2.1
80,1/13/2019,Hong Kong,HK,8.2,17.6,16.7,31,73,1.6
81,1/13/2019,Kyoto,JP,4.5,13.9,13.6,12,42,1.5
82,1/13/2019,London,GB,7,9.9,16.3,8,22,2.1
83,1/13/2019,Mumbai,IN,19.1,21,25.7,122,167,16
84,1/13/2019,Osaka,JP,4.5,13,17.6,10,38,2.9
85,1/13/2019,Santiago,CL,4.3,6.3,10.4,30,40,1
86,1/13/2019,Seoul,KR,12.3,47.3,6.4,79,163,8.6
87,1/13/2019,Shanghai,CN,10,23.4,10.6,63,162,3.6
88,1/13/2019,Taipei,TW,6.2,10.2,22.4,18,38,2.9
89,1/13/2019,Tokyo,JP,3.4,13,19.2,12,46,1.5
90,1/14/2019,Amsterdam,NL,2.1,9.2,20.8,11,21,0.2
91,1/14/2019,Bangkok,TH,0.1,18.5,10.7,71,155,1.6
92,1/14/2019,Beijing,CN,21.7,44.8,4.9,122,217,4.6
93,1/14/2019,Belgrade,RS,7.2,13.8,15.4,16,59,6
94,1/14/2019,Budapest,HU,6.7,6.7,21.3,9,13,2.6
95,1/14/2019,Busan,KR,5.6,31.5,12.1,56,139,7.2
96,1/14/2019,Delhi,IN,8.8,18.1,6.3,105,169,7.5
97,1/14/2019,Haarlem,NL,1.8,1.4,28.3,17,26,2.3
98,1/14/2019,Hong Kong,HK,8.8,21.1,18,42,89,2
99,1/14/2019,Kyoto,JP,3.4,13.9,14.5,9,30,1.5
100,1/14/2019,London,GB,7.5,21.5,10.9,14,35,1.7
101,1/14/2019,Mumbai,IN,19.9,29,24.3,118,163,16
102,1/14/2019,Osaka,JP,4.5,16.7,15.2,9,34,2.9
103,1/14/2019,Santiago,CL,4,8.8,9.7,32,35,0.9
104,1/14/2019,Seoul,KR,15.6,60.9,3.2,103,188,8.6
105,1/14/2019,Shanghai,CN,9.1,28.8,18.7,65,163,3.6
106,1/14/2019,Taipei,TW,4.8,11.2,28.1,28,53,2.9
107,1/14/2019,Tokyo,JP,4.5,19.5,16.8,11,46,1.5
108,1/15/2019,Amsterdam,NL,2.3,12.1,16.8,15,28,0.1
109,1/15/2019,Bangkok,TH,0.1,18.5,7.1,62,147,1.6
110,1/15/2019,Beijing,CN,2.8,6,21.6,46,34,1.6
111,1/15/2019,Belgrade,RS,6.1,12.5,17.8,12,46,4
112,1/15/2019,Budapest,HU,5.9,6.3,23.1,7,11,2.5
113,1/15/2019,Busan,KR,6.7,21.3,25.6,60,144,7.2
114,1/15/2019,Delhi,IN,9.8,21.6,6.8,122,185,8.6
115,1/15/2019,Haarlem,NL,2.2,7.6,20.3,22,35,0.1
116,1/15/2019,Hong Kong,HK,9.7,26.6,12.2,30,77,1.7
117,1/15/2019,Kyoto,JP,5.6,27.8,5.6,13,50,2.9
118,1/15/2019,London,GB,10.2,20.5,7.8,12,31,2.9
119,1/15/2019,Mumbai,IN,20.4,22.7,25.1,104,163,19.5
120,1/15/2019,Osaka,JP,6.7,33.4,5.6,16,55,2.9
121,1/15/2019,Santiago,CL,3.9,12.5,12.5,41,47,1.4
122,1/15/2019,Seoul,KR,11.2,28.8,13.6,96,178,7.2
123,1/15/2019,Shanghai,CN,10.9,22,26,73,170,4.1
124,1/15/2019,Taipei,TW,5,15.8,22.4,24,53,4.3
125,1/15/2019,Tokyo,JP,5.6,35.2,4,18,65,2.9
126,1/16/2019,Amsterdam,NL,2.3,12.5,14.4,13,39,0.2
127,1/16/2019,Bangkok,TH,0.1,17.9,4.8,57,127,1.6
128,1/16/2019,Beijing,CN,7.3,28.8,4.1,65,127,5.6
129,1/16/2019,Belgrade,RS,8.1,16.9,14.5,21,62,9.1
130,1/16/2019,Budapest,HU,8.4,8.8,16.8,9,17,2.5
131,1/16/2019,Busan,KR,3.4,13.9,20.8,34,55,5.8
132,1/16/2019,Delhi,IN,19,33.8,3.7,270,298,9.5
133,1/16/2019,Haarlem,NL,2.3,7.2,19,17,42,0.2
134,1/16/2019,Hong Kong,HK,10.8,20.2,7.8,30,70,2.2
135,1/16/2019,Kyoto,JP,5.6,13.9,23.3,17,57,2.9
136,1/16/2019,London,GB,8.2,16.1,11.1,9,26,3.4
137,1/16/2019,Mumbai,IN,25.4,24.4,14.3,116,164,13.8
138,1/16/2019,Osaka,JP,6.7,17.6,23.3,17,59,2.9
139,1/16/2019,Santiago,CL,3.6,9.8,12.1,47,53,1.9
140,1/16/2019,Seoul,KR,5.6,24.1,11.2,42,61,5.8
141,1/16/2019,Shanghai,CN,4.6,16.5,18.7,45,78,4.1
142,1/16/2019,Taipei,TW,5.2,14.9,28.9,13,30,2.9
143,1/16/2019,Tokyo,JP,5.6,17.6,24.8,12,50,1.5
144,1/17/2019,Amsterdam,NL,2.2,10.4,19.7,9,18,0.1
145,1/17/2019,Bangkok,TH,0.1,17.9,7.5,60,129,1.6
146,1/17/2019,Beijing,CN,10.9,33,2.5,64,129,6.1
147,1/17/2019,Belgrade,RS,10.1,20.9,13.2,51,120,8.5
148,1/17/2019,Budapest,HU,9.9,17.1,3.3,28,58,2.9
149,1/17/2019,Busan,KR,4.5,12.1,22.4,30,65,5.8
150,1/17/2019,Delhi,IN,22.3,32.6,3.8,404,383,9.6
151,1/17/2019,Haarlem,NL,2,3.7,27.3,14,19,0.1
152,1/17/2019,Hong Kong,HK,11.7,22.8,10,30,70,2.1
153,1/17/2019,Kyoto,JP,5.6,13.9,21.6,14,50,2.9
154,1/17/2019,London,GB,9.1,20.7,9.2,12,34,1.6
155,1/17/2019,Mumbai,IN,26.6,25.9,12.4,136,169,14.8
156,1/17/2019,Osaka,JP,4.5,13.9,22.4,11,42,2.9
157,1/17/2019,Santiago,CL,4.6,9.8,11.2,43,51,1.5
158,1/17/2019,Seoul,KR,6.7,34.3,5.6,40,72,7.2
159,1/17/2019,Shanghai,CN,10,33,5.3,78,162,6.1
160,1/17/2019,Taipei,TW,4.9,14.9,25.6,33,53,2.9
161,1/17/2019,Tokyo,JP,5.6,23.2,20,13,50,2.9
162,1/18/2019,Amsterdam,NL,3.5,31.6,3.9,20,38,0.5
163,1/18/2019,Bangkok,TH,0.1,13.3,9.1,49,91,1.1
164,1/18/2019,Beijing,CN,15.4,40.3,2.1,85,160,9.2
165,1/18/2019,Belgrade,RS,7.8,17.7,12,27,76,5.5
166,1/18/2019,Budapest,HU,7.9,10.6,16.3,11,20,2.5
167,1/18/2019,Busan,KR,5.6,21.3,20,43,82,7.2
168,1/18/2019,Delhi,IN,15.2,26.7,2.6,230,286,7.4
169,1/18/2019,Haarlem,NL,3.8,25.2,3.6,21,37,1.5
170,1/18/2019,Hong Kong,HK,10.7,23.9,16,39,84,2
171,1/18/2019,Kyoto,JP,3.4,7.5,26.4,10,34,2.9
172,1/18/2019,London,GB,12.7,27.8,4.3,20,51,3.3
173,1/18/2019,Mumbai,IN,26.3,30.6,11.7,128,171,15.8
174,1/18/2019,Osaka,JP,3.4,11.2,24.8,10,38,2.9
175,1/18/2019,Santiago,CL,5.7,17.9,20.8,54,57,3.1
176,1/18/2019,Seoul,KR,10,48.2,4,52,102,7.2
177,1/18/2019,Shanghai,CN,9.1,33.4,16.7,75,170,5.1
178,1/18/2019,Taipei,TW,3.8,9.3,33.6,39,55,2.9
179,1/18/2019,Tokyo,JP,2.3,10.2,26.4,7,25,1.5
180,1/19/2019,Amsterdam,NL,3.3,19.8,5.4,22,65,0.4
181,1/19/2019,Bangkok,TH,0.1,19.6,9.5,60,129,1.6
182,1/19/2019,Beijing,CN,3.7,12.8,15.5,30,46,2.1
183,1/19/2019,Belgrade,RS,7.6,12.2,9,31,91,4.2
184,1/19/2019,Budapest,HU,8.2,12.9,10.8,19,52,2.5
185,1/19/2019,Busan,KR,6.7,34.3,12.8,52,107,8.6
186,1/19/2019,Delhi,IN,16.1,29.8,3.1,295,310,8.6
187,1/19/2019,Haarlem,NL,3.5,17.6,6,25,71,0.5
188,1/19/2019,Hong Kong,HK,8.4,27.3,26.4,50,93,2.3
189,1/19/2019,Kyoto,JP,5.6,20.4,11.2,15,53,2.9
190,1/19/2019,London,GB,10.6,17.7,8.8,19,52,2.3
191,1/19/2019,Mumbai,IN,25.5,31.2,10.4,144,174,18.7
192,1/19/2019,Osaka,JP,6.7,24.1,12.1,14,53,4.3
193,1/19/2019,Santiago,CL,5.5,12.2,16.4,54,65,1.9
194,1/19/2019,Seoul,KR,12.3,53.3,4.8,72,159,8.6
195,1/19/2019,Shanghai,CN,10,36.2,9.4,70,159,4.6
196,1/19/2019,Taipei,TW,7.2,26.9,16.8,51,74,5.8
197,1/19/2019,Tokyo,JP,3.4,18.6,21.6,8,30,1.5
198,1/2/2019,Amsterdam,NL,2,6.7,22.7,20,36,0.2
199,1/2/2019,Bangkok,TH,0.1,16.7,7.5,39,76,1.1
200,1/2/2019,Beijing,CN,9.1,26.1,4.1,51,104,6.1
201,1/2/2019,Belgrade,RS,5.7,10.6,11.4,18,65,3
202,1/2/2019,Budapest,HU,5.1,5.5,22.1,6,10,2.2
203,1/2/2019,Busan,KR,4.5,11.2,22.4,20,50,5.8
204,1/2/2019,Delhi,IN,19.9,31.9,4.5,405,383,8.7
205,1/2/2019,Haarlem,NL,1.2,2.6,29.5,24,39,0.5
206,1/2/2019,Hong Kong,HK,8.1,23.4,5.1,35,75,3
207,1/2/2019,Kyoto,JP,3.4,4.7,24.8,7,25,1.5
208,1/2/2019,London,GB,10,16.5,14.2,14,33,0.6
209,1/2/2019,Mumbai,IN,19.5,36,19.8,132,172,15.4
210,1/2/2019,Osaka,JP,3.4,5.6,27.2,7,25,2.9
211,1/2/2019,Santiago,CL,4.5,11.8,17.9,44,55,2.1
212,1/2/2019,Seoul,KR,7.8,36.2,8,34,74,7.2
213,1/2/2019,Shanghai,CN,8.2,18.8,19.5,61,157,5.6
214,1/2/2019,Taipei,TW,3.8,12.1,24.1,12,21,2.9
215,1/2/2019,Tokyo,JP,3.4,8.4,24.1,5,17,1.5
216,1/20/2019,Amsterdam,NL,3.9,17.6,6.5,19,61,0.5
217,1/20/2019,Bangkok,TH,0.1,24.2,7.9,63,152,1.6
218,1/20/2019,Beijing,CN,2.8,7.8,21.6,23,34,1.6
219,1/20/2019,Belgrade,RS,7.2,10.7,8.2,27,86,3.7
220,1/20/2019,Budapest,HU,8.2,11,15.2,23,62,2.3
221,1/20/2019,Busan,KR,4.5,11.2,27.2,41,93,5.8
222,1/20/2019,Delhi,IN,29,38,5.8,401,340,10.2
223,1/20/2019,Haarlem,NL,3.5,16.1,5.3,22,65,1.5
224,1/20/2019,Hong Kong,HK,7,24.1,22.4,26,68,2.1
225,1/20/2019,Kyoto,JP,5.6,18.6,10.4,17,57,2.9
226,1/20/2019,London,GB,11.8,24.2,2.5,27,76,1.7
227,1/20/2019,Mumbai,IN,24.1,18.2,12.8,139,178,18.9
228,1/20/2019,Osaka,JP,5.6,19.5,12.1,18,59,4.3
229,1/20/2019,Santiago,CL,6.7,8.6,17.6,47,62,1.5
230,1/20/2019,Seoul,KR,6.7,16.7,19.2,53,68,5.8
231,1/20/2019,Shanghai,CN,10,20.6,18.7,91,187,5.1
232,1/20/2019,Taipei,TW,7,16.7,27.2,44,78,2.9
233,1/20/2019,Tokyo,JP,4.5,19.5,19.2,14,55,2.9
234,1/21/2019,Amsterdam,NL,6.9,29.6,0.7,35,96,0.5
235,1/21/2019,Bangkok,TH,0.1,26.5,6.4,74,158,1.6
236,1/21/2019,Beijing,CN,5.5,25.2,10.6,52,78,3.1
237,1/21/2019,Belgrade,RS,6.7,10.9,11.7,31,94,3.9
238,1/21/2019,Budapest,HU,11,22.9,2.5,37,79,2.6
239,1/21/2019,Busan,KR,3.4,13,22.4,23,46,5.8
240,1/21/2019,Delhi,IN,11.8,24.8,6.2,175,199,7.8
241,1/21/2019,Haarlem,NL,4,18.9,0.6,31,83,1
242,1/21/2019,Hong Kong,HK,10,21.7,14.8,38,76,2
243,1/21/2019,Kyoto,JP,4.5,10.2,25.6,10,34,2.9
244,1/21/2019,London,GB,13.7,28,2.3,37,93,4
245,1/21/2019,Mumbai,IN,16.5,13,8,96,155,14.3
246,1/21/2019,Osaka,JP,4.5,11.2,26.4,10,34,2.9
247,1/21/2019,Santiago,CL,6,14.1,18.5,46,59,1.8
248,1/21/2019,Seoul,KR,6.7,34.3,6.4,40,70,7.2
249,1/21/2019,Shanghai,CN,7.3,27.5,14.7,54,122,5.6
250,1/21/2019,Taipei,TW,4.6,14.9,24.1,23,50,2.9
251,1/21/2019,Tokyo,JP,3.4,11.2,26.4,7,25,1.5
252,1/22/2019,Amsterdam,NL,4.3,25,2.6,40,107,1.1
253,1/22/2019,Bangkok,TH,0.1,17.3,9.5,60,127,1.1
254,1/22/2019,Beijing,CN,8.2,29.3,7,58,87,4.1
255,1/22/2019,Belgrade,RS,7.8,10.5,14.5,26,83,3.6
256,1/22/2019,Budapest,HU,10.8,23,4.4,51,108,2.7
257,1/22/2019,Busan,KR,5.6,25.1,20,49,80,7.2
258,1/22/2019,Delhi,IN,8.2,17.1,7.2,59,144,5.3
259,1/22/2019,Haarlem,NL,4.4,23.5,1.3,40,104,1.9
260,1/22/2019,Hong Kong,HK,9.7,26.5,23.7,59,148,2.8
261,1/22/2019,Kyoto,JP,3.4,11.2,23.3,10,34,2.9
262,1/22/2019,London,GB,10.9,27.1,8,12,34,3.3
263,1/22/2019,Mumbai,IN,15.7,17.7,8.1,81,118,12.8
264,1/22/2019,Osaka,JP,4.5,13,23.3,10,34,2.9
265,1/22/2019,Santiago,CL,4.3,13.7,12.4,51,55,1.8
266,1/22/2019,Seoul,KR,10,42.6,4,56,93,7.2
267,1/22/2019,Shanghai,CN,9.1,38.9,6.1,75,167,6.6
268,1/22/2019,Taipei,TW,5,16.7,26.4,42,68,4.3
269,1/22/2019,Tokyo,JP,4.5,22.3,20.8,10,38,1.5
270,1/23/2019,Amsterdam,NL,2.9,12.6,12.6,26,79,0.3
271,1/23/2019,Bangkok,TH,0.1,19.6,5.2,57,119,1.1
272,1/23/2019,Beijing,CN,6.4,27.5,8.6,45,70,3.1
273,1/23/2019,Belgrade,RS,8.6,14.3,9.4,42,115,4
274,1/23/2019,Budapest,HU,9.1,16,10.6,34,85,2.3
275,1/23/2019,Busan,KR,6.7,26,20.8,64,142,8.6
276,1/23/2019,Delhi,IN,12.9,19.1,3.8,120,183,7.1
277,1/23/2019,Haarlem,NL,2.9,11.9,13.7,27,78,0.4
278,1/23/2019,Hong Kong,HK,9.2,35.9,20.6,56,130,3.2
279,1/23/2019,Kyoto,JP,5.6,22.3,12.8,25,70,4.3
280,1/23/2019,London,GB,10,23.1,10.1,15,53,2.1
281,1/23/2019,Mumbai,IN,14.8,19.4,11.2,77,108,11.7
282,1/23/2019,Osaka,JP,5.6,23.2,19.2,23,65,4.3
283,1/23/2019,Santiago,CL,6.6,18.6,19.5,57,66,1.9
284,1/23/2019,Seoul,KR,10,38.9,13.6,62,139,7.2
285,1/23/2019,Shanghai,CN,10,48.5,7,79,172,6.6
286,1/23/2019,Taipei,TW,5.3,17.6,34.4,53,80,2.9
287,1/23/2019,Tokyo,JP,5.6,25.1,16,15,55,2.9
288,1/24/2019,Amsterdam,NL,3.6,21.4,2.3,44,122,0.3
289,1/24/2019,Bangkok,TH,0.1,21.9,4,56,126,1.1
290,1/24/2019,Beijing,CN,11.8,27,4.1,61,153,6.1
291,1/24/2019,Belgrade,RS,8.5,13.1,11.2,33,100,3.6
292,1/24/2019,Budapest,HU,7.6,13.3,13,30,73,2.3
293,1/24/2019,Busan,KR,5.6,27.8,16.8,46,78,7.2
294,1/24/2019,Delhi,IN,10.2,20,6.1,128,183,7.6
295,1/24/2019,Haarlem,NL,3.8,21,3.4,43,122,0.4
296,1/24/2019,Hong Kong,HK,8.2,29.4,33.4,55,122,2.6
297,1/24/2019,Kyoto,JP,3.4,7.5,28.1,11,38,2.9
298,1/24/2019,London,GB,15.2,34.5,1.6,29,80,5.5
299,1/24/2019,Mumbai,IN,15.2,25,12.8,88,149,10.7
300,1/24/2019,Osaka,JP,3.4,9.3,28.1,10,38,2.9
301,1/24/2019,Santiago,CL,7.6,14.6,19.4,58,67,2
302,1/24/2019,Seoul,KR,6.7,38.9,7.3,40,70,7.2
303,1/24/2019,Shanghai,CN,9.1,38.9,14.7,79,175,6.1
304,1/24/2019,Taipei,TW,4.7,14.9,42.4,50,76,4.3
305,1/24/2019,Tokyo,JP,2.3,8.4,26.4,6,21,1.5
306,1/25/2019,Amsterdam,NL,3.8,21.8,3.4,43,113,0.4
307,1/25/2019,Bangkok,TH,0.1,25.9,6.7,71,155,2.2
308,1/25/2019,Beijing,CN,3.7,9.6,19.1,31,42,1.6
309,1/25/2019,Belgrade,RS,8.3,14.3,8.2,48,141,3.3
310,1/25/2019,Budapest,HU,7.2,11.1,12.4,34,73,3.2
311,1/25/2019,Busan,KR,4.5,21.3,20,40,74,5.8
312,1/25/2019,Delhi,IN,7.1,18.1,7.9,83,158,6.9
313,1/25/2019,Haarlem,NL,3.3,19.2,3.3,44,110,0.6
314,1/25/2019,Hong Kong,HK,7.4,44.1,22.5,53,101,2.7
315,1/25/2019,Kyoto,JP,4.5,19.5,19.2,14,53,2.9
316,1/25/2019,London,GB,10,26.3,2.1,20,57,5
317,1/25/2019,Mumbai,IN,16.6,21.3,12,81,144,16.2
318,1/25/2019,Osaka,JP,4.5,19.5,20.8,13,50,4.3
319,1/25/2019,Santiago,CL,6.3,16.9,16.2,58,67,1.9
320,1/25/2019,Seoul,KR,6.7,31.5,14.5,44,72,7.2
321,1/25/2019,Shanghai,CN,5.5,20.2,24.8,37,89,4.1
322,1/25/2019,Taipei,TW,5.3,18.6,36.8,44,80,4.3
323,1/25/2019,Tokyo,JP,3.4,15.8,24.1,8,30,2.9
324,1/26/2019,Amsterdam,NL,2.2,7.4,19.1,10,27,0.2
325,1/26/2019,Bangkok,TH,0.1,19.6,7.9,66,151,1.6
326,1/26/2019,Beijing,CN,5.5,15.1,8.2,26,55,2.6
327,1/26/2019,Belgrade,RS,8.5,13.7,8.6,40,117,3.5
328,1/26/2019,Budapest,HU,6.7,9,14.8,25,59,2.4
329,1/26/2019,Busan,KR,4.5,12.1,23.3,43,68,5.8
330,1/26/2019,Delhi,IN,7.5,17.4,7.6,109,175,7.3
331,1/26/2019,Haarlem,NL,2.1,6.4,21.1,17,31,0.3
332,1/26/2019,Hong Kong,HK,8.2,33.1,26.8,57,124,2.7
333,1/26/2019,Kyoto,JP,3.4,4.7,28.9,6,21,1.5
334,1/26/2019,London,GB,8.3,12.6,12.4,10,22,4.1
335,1/26/2019,Mumbai,IN,15,16.6,16.3,82,131,16.4
336,1/26/2019,Osaka,JP,3.4,5.6,28.9,6,21,2.9
337,1/26/2019,Santiago,CL,10.2,20.3,25.8,58,72,3
338,1/26/2019,Seoul,KR,5.6,18.6,16.8,40,65,5.8
339,1/26/2019,Shanghai,CN,3.7,10.1,24.4,31,57,3.1
340,1/26/2019,Taipei,TW,3.4,9.3,35.2,39,57,2.9
341,1/26/2019,Tokyo,JP,3.4,11.2,25.6,9,30,2.9
342,1/27/2019,Amsterdam,NL,2.2,5.7,23.2,8,18,0.2
343,1/27/2019,Bangkok,TH,0.1,12.1,9.1,56,124,1.1
344,1/27/2019,Beijing,CN,10.9,28.4,8.2,77,157,6.6
345,1/27/2019,Belgrade,RS,10.9,21.5,17.3,52,147,7.6
346,1/27/2019,Budapest,HU,8.4,9.6,18.7,30,72,2.8
347,1/27/2019,Busan,KR,4.5,20.4,18.4,29,63,7.2
348,1/27/2019,Delhi,IN,8.4,19.3,6.4,127,188,7.9
349,1/27/2019,Haarlem,NL,2.2,4.4,25.1,13,21,0.2
350,1/27/2019,Hong Kong,HK,6.9,17.6,40.8,57,111,2.2
351,1/27/2019,Kyoto,JP,3.4,5.6,26.4,10,30,1.5
352,1/27/2019,London,GB,8.2,8.5,18.3,11,25,2.6
353,1/27/2019,Mumbai,IN,17,25.8,11.8,74,122,17.1
354,1/27/2019,Osaka,JP,3.4,6.5,27.2,9,30,2.9
355,1/27/2019,Santiago,CL,7.8,13.7,21.6,53,69,1.9
356,1/27/2019,Seoul,KR,6.7,30.6,12.8,36,70,5.8
357,1/27/2019,Shanghai,CN,4.6,18.8,18.7,32,61,3.1
358,1/27/2019,Taipei,TW,3,10.2,28.1,24,34,2.9
359,1/27/2019,Tokyo,JP,2.3,5.6,28.9,4,17,1.5
360,1/28/2019,Amsterdam,NL,2.4,6.6,19.2,10,18,0.1
361,1/28/2019,Bangkok,TH,0.1,24.8,8.3,65,151,1.1
362,1/28/2019,Beijing,CN,5.5,14.2,18.3,38,53,3.1
363,1/28/2019,Belgrade,RS,9.2,15.6,20.1,27,87,6.3
364,1/28/2019,Budapest,HU,9.3,18.1,6.5,32,73,2.4
365,1/28/2019,Busan,KR,4.5,18.6,23.3,44,76,7.2
366,1/28/2019,Delhi,IN,8.4,20.9,6.8,122,185,7.7
367,1/28/2019,Haarlem,NL,2.4,2.4,22.3,17,28,0.1
368,1/28/2019,Hong Kong,HK,5.4,22.1,27.7,34,69,2.1
369,1/28/2019,Kyoto,JP,5.6,20.4,10.4,14,50,2.9
370,1/28/2019,London,GB,10.6,20,11.5,13,28,1.2
371,1/28/2019,Mumbai,IN,24.1,13.8,10.2,84,131,17.3
372,1/28/2019,Osaka,JP,4.5,19.5,18.4,13,46,2.9
373,1/28/2019,Santiago,CL,5.5,15.3,18.7,53,68,1.9
374,1/28/2019,Seoul,KR,5.6,20.4,16.8,69,65,5.8
375,1/28/2019,Shanghai,CN,7.3,29.3,11,53,137,4.1
376,1/28/2019,Taipei,TW,3.9,17.6,23.3,23,38,4.3
377,1/28/2019,Tokyo,JP,4.5,29.7,8.8,10,38,2.9
378,1/29/2019,Amsterdam,NL,2.9,20.9,10.4,15,37,0.3
379,1/29/2019,Bangkok,TH,0.1,28.8,9.5,75,157,1.6
