,,,median,median,median,median,median,median
Specie,,,co,no2,o3,pm10,pm25,so2
Date,City,Country,,,,,,
1/9/2019,Busan,KR,4.5,18.6,14.5,35.0,63.0,5.8
1/9/2019,Bydgoszcz,PL,5.2,9.6,7.5,35.0,85.0,2.1
1/9/2019,Calama,CL,3.4,3.3,10.8,38.0,30.0,0.4
1/9/2019,Cardiff,GB,2.8,24.7,6.1,22.0,42.0,1.1
1/9/2019,Changchun,CN,7.1,13.8,22.0,69.0,76.0,7.6
1/9/2019,Changsha,CN,10.9,15.6,6.1,21.0,68.0,2.6
1/9/2019,Changwon,KR,5.6,14.9,19.2,34.0,55.0,5.8
1/9/2019,Changzhou,CN,10.0,22.4,8.2,43.0,104.0,5.6
1/9/2019,Chengdu,CN,10.1,25.6,5.3,92.0,174.0,4.1
1/9/2019,Cheongju-si,KR,6.7,25.1,8.8,53.0,78.0,7.2
1/9/2019,Chiang Mai,TH,0.1,6.4,4.4,19.6,60.0,1.1
1/9/2019,Chiba,JP,3.4,10.2,24.1,9.0,30.0,1.5
1/9/2019,Chon Buri,TH,0.1,7.5,6.4,38.0,65.0,0.6
1/9/2019,Chongqing,CN,10.0,18.8,5.7,34.0,85.0,3.1
1/9/2019,Chuncheon,KR,7.8,24.1,8.0,58.0,70.0,7.2
1/9/2019,Concepción,CL,6.3,2.9,8.0,12.0,18.0,2.1
1/9/2019,Copenhagen,DK,1.4,4.3,26.6,8.0,19.0,0.2
1/9/2019,Cuernavaca,MX,7.3,17.3,15.7,21.0,54.0,5.8
1/9/2019,Daegu,KR,5.6,23.2,12.8,43.0,65.0,5.8
1/9/2019,Daejeon,KR,5.6,22.3,8.8,48.0,68.0,5.8
1/9/2019,Darwin,AU,4.7,0.4,8.1,12.0,12.0,0.1
1/9/2019,Delhi,IN,10.2,20.5,5.8,141.0,200.0,7.5
1/9/2019,Denver,US,5.5,17.4,2.5,43.0,53.0,1.1
1/9/2019,Dongguan,CN,10.9,15.6,5.7,41.0,89.0,5.6
1/9/2019,Donostia / San Sebastián,ES,0.1,9.6,23.2,11.0,30.0,1.1
1/9/2019,Douliu,TW,5.0,13.0,20.0,45.0,59.0,4.3
1/9/2019,Edinburgh,GB,4.2,20.7,18.0,11.0,25.0,4.6
1/9/2019,Erzurum,TR,8.5,15.6,22.8,30.0,86.0,2.6
1/9/2019,Foshan,CN,12.7,17.0,2.1,45.0,78.0,4.1
1/9/2019,Fukuoka,JP,4.5,7.5,24.8,9.0,30.0,1.5
1/9/2019,Fushun,CN,10.9,17.4,13.0,76.0,122.0,11.7
1/9/2019,Fuzhou,CN,7.3,12.4,22.8,24.0,55.0,2.1
1/9/2019,Gasteiz / Vitoria,ES,0.1,11.9,30.1,11.0,25.0,1.1
1/9/2019,Gdańsk,PL,4.1,8.7,6.3,22.0,55.0,2.1
1/9/2019,Gifu-shi,JP,2.3,2.8,28.9,5.0,17.0,1.5
1/9/2019,Guadalajara,MX,8.3,15.5,12.9,47.0,94.0,4.4
1/9/2019,Guangzhou,CN,11.3,18.3,2.5,41.0,76.0,3.6
1/9/2019,Guiyang,CN,7.3,9.2,9.8,20.0,55.0,6.1
1/9/2019,Gwangju,KR,5.6,15.8,15.2,31.0,57.0,5.8
1/9/2019,Győr,HU,8.2,14.6,11.5,9.0,12.0,1.1
1/9/2019,Haarlem,NL,1.9,4.8,25.9,18.0,25.0,2.0
1/9/2019,Haifa,IL,2.8,5.9,26.5,14.0,34.0,0.6
1/9/2019,Haikou,CN,7.3,6.9,15.5,39.0,68.0,2.1
1/9/2019,Hamburg,DE,0.1,6.9,26.9,8.0,13.0,1.6
1/9/2019,Hangzhou,CN,9.1,24.7,5.7,53.0,127.0,4.6
1/9/2019,Harbin,CN,5.5,11.0,20.4,88.0,78.0,8.7
1/9/2019,Hefei,CN,7.3,18.3,9.8,30.0,99.0,2.1
1/9/2019,Hegang,CN,4.6,3.2,29.3,42.0,63.0,4.6
1/9/2019,Hiroshima,JP,3.4,5.6,27.2,8.0,25.0,1.5
1/9/2019,Hong Kong,HK,8.7,20.5,10.0,38.0,74.0,2.1
1/9/2019,Hsinchu,TW,4.5,9.3,24.8,17.0,38.0,2.9
1/9/2019,Hyderabad,IN,7.8,26.7,7.2,111.0,163.0,7.2
1/9/2019,Hāpur,IN,8.1,22.2,6.2,146.0,223.0,4.2
1/9/2019,Incheon,KR,6.7,32.5,7.3,46.0,70.0,8.6
1/9/2019,Istanbul,TR,10.4,14.7,14.7,40.0,72.0,5.6
1/9/2019,Jacksonville,US,3.6,5.5,12.2,11.0,25.0,1.1
1/9/2019,Jaipur,IN,7.1,8.1,16.5,93.0,153.0,5.5
1/9/2019,Jeju City,KR,4.5,8.4,29.6,21.0,53.0,2.9
1/9/2019,Jeonju,KR,5.6,15.8,15.2,45.0,72.0,7.2
1/9/2019,Jerusalem,IL,3.4,13.4,29.9,11.0,26.0,0.5
1/9/2019,Jieyang,CN,9.1,12.4,20.4,46.0,72.0,6.1
1/9/2019,Jinan,CN,0.1,26.1,8.2,72.0,93.0,11.7
1/9/2019,Johannesburg,ZA,4.5,4.6,9.0,23.0,53.0,1.6
1/9/2019,Kagoshima,JP,3.4,8.4,24.8,14.0,55.0,4.3
1/9/2019,Kanazawa,JP,2.3,4.7,29.6,8.0,21.0,2.9
1/9/2019,Kaohsiung,TW,6.7,21.3,15.2,64.0,97.0,5.8
1/9/2019,Karaj,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/9/2019,Katowice,PL,8.0,18.7,7.2,35.0,91.0,7.4
1/9/2019,Kecskemét,HU,2.6,11.3,16.0,28.0,35.0,0.2
1/9/2019,Keelung,TW,4.5,7.5,28.1,12.0,25.0,2.9
1/9/2019,Kobe,JP,3.4,6.5,27.2,7.0,30.0,1.5
1/9/2019,Kochi,JP,4.5,3.8,28.1,9.0,25.0,1.5
1/9/2019,Kolkata,IN,6.8,26.9,2.5,148.0,230.0,8.2
1/9/2019,Kraków,PL,11.1,21.7,5.8,28.0,91.0,4.0
1/9/2019,Kumamoto,JP,2.3,7.5,25.6,10.0,38.0,2.9
1/9/2019,Kunming,CN,5.7,7.8,21.6,15.0,34.0,4.1
1/9/2019,Kyoto,JP,3.4,7.5,27.2,8.0,25.0,1.5
1/9/2019,Kütahya,TR,8.2,21.5,4.9,58.0,95.0,24.4
1/9/2019,Lampang,TH,0.1,2.4,6.0,23.0,55.0,0.6
1/9/2019,Lanzhou,CN,14.5,31.1,8.6,80.0,155.0,17.3
1/9/2019,Las Vegas,US,0.1,11.7,4.9,16.0,33.0,1.1
1/9/2019,Leeds,GB,4.3,23.3,15.3,17.0,33.0,2.1
1/9/2019,Lhasa,CN,5.5,8.3,25.6,21.0,50.0,2.6
1/9/2019,Lima,PE,18.5,15.7,4.7,54.0,56.0,51.5
1/9/2019,Livorno,IT,0.1,33.9,9.4,40.0,91.0,2.8
1/9/2019,Liège,BE,0.1,6.9,22.8,8.0,16.0,0.6
1/9/2019,London,GB,10.0,18.3,12.0,14.0,34.0,1.4
1/9/2019,Los Angeles,US,8.5,31.5,8.0,26.0,60.0,1.5
1/9/2019,Macau,MO,6.4,13.3,4.3,27.0,73.0,1.8
1/9/2019,Madrid,ES,0.1,30.2,4.5,19.0,46.0,6.6
1/9/2019,Marseille,FR,0.1,5.1,23.2,13.0,21.0,1.1
1/9/2019,Matsuyama,JP,4.5,5.6,27.2,8.0,30.0,2.9
1/9/2019,Metz,FR,2.8,6.9,24.0,11.0,21.0,1.2
1/9/2019,Mexico City,MX,7.8,24.1,16.0,48.0,78.0,8.6
1/9/2019,Middelburg,ZA,3.5,6.0,8.6,20.0,46.0,2.6
1/9/2019,Milan,IT,0.1,35.2,20.8,30.0,70.0,3.1
1/9/2019,Miskolc,HU,7.2,9.0,10.9,40.0,97.0,7.2
1/9/2019,Mokpo,KR,5.6,9.3,16.0,27.0,53.0,5.8
1/9/2019,Monterrey,MX,0.0,0.0,0.0,0.0,0.0,0.0
1/9/2019,Morelia,MX,13.4,8.9,21.3,28.0,50.0,12.9
1/9/2019,Mumbai,IN,17.5,23.6,27.7,119.0,163.0,16.4
1/9/2019,Muzaffarnagar,IN,9.8,24.2,8.3,120.0,189.0,1.9
1/9/2019,Nagoya,JP,2.3,7.5,27.2,6.0,21.0,4.3
1/9/2019,Naha,JP,5.6,5.6,32.0,21.0,53.0,1.5
1/9/2019,Nanchang,CN,12.7,16.5,6.1,20.0,53.0,3.1
1/9/2019,Nancy,FR,1.9,7.8,24.0,10.0,28.0,1.1
1/9/2019,Nanjing,CN,7.3,22.9,7.8,41.0,93.0,4.1
1/9/2019,Nanning,CN,12.7,12.8,5.7,13.0,38.0,3.6
1/9/2019,Nantes,FR,0.1,8.1,20.2,16.0,32.0,0.6
1/9/2019,Nara-shi,JP,3.4,5.6,28.9,7.0,25.0,2.9
1/9/2019,Nashik,IN,8.2,17.6,11.0,64.0,130.0,2.7
1/9/2019,Newcastle,AU,2.3,6.5,24.1,23.0,40.0,4.3
1/9/2019,Newport,GB,2.8,18.3,18.7,18.0,39.0,1.1
1/9/2019,Nicosia,CY,2.8,10.3,20.9,24.0,35.0,2.4
1/9/2019,Niigata,JP,3.4,3.8,30.4,6.0,25.0,1.5
1/9/2019,Ningbo,CN,7.3,16.5,9.8,35.0,87.0,3.1
1/9/2019,Novi Sad,RS,6.6,21.7,10.2,61.0,158.0,6.8
1/9/2019,Okayama,JP,2.3,6.5,25.6,9.0,34.0,4.3
1/9/2019,Osaka,JP,3.4,8.4,27.2,8.0,25.0,2.9
1/9/2019,Oviedo,ES,0.1,14.7,6.3,24.0,82.0,3.1
1/9/2019,Pachuca de Soto,MX,6.9,4.3,27.9,24.0,19.0,3.0
1/9/2019,Paris,FR,0.1,17.9,14.9,18.0,36.0,0.9
1/9/2019,Perth,AU,2.0,3.4,0.0,19.0,31.0,5.8
1/9/2019,Phoenix,US,8.9,26.0,9.6,22.0,46.0,0.1
1/9/2019,Pohang,KR,5.6,14.9,17.6,29.0,46.0,4.3
1/9/2019,Port Elizabeth,ZA,0.6,1.4,0.9,15.0,25.0,0.6
1/9/2019,Potsdam,DE,0.1,3.4,23.3,3.0,10.0,0.6
1/9/2019,Pécs,HU,4.9,15.8,7.9,21.0,60.0,1.5
1/9/2019,Płock,PL,13.0,11.3,11.1,46.0,111.0,2.4
1/9/2019,Qingdao,CN,0.1,20.6,11.0,57.0,78.0,7.1
1/9/2019,Qinhuangdao,CN,15.6,26.6,5.3,67.0,119.0,18.8
1/9/2019,Qiqihar,CN,4.6,5.1,21.6,59.0,57.0,5.1
1/9/2019,Raleigh,US,1.7,2.8,28.1,9.0,21.0,1.5
1/9/2019,Rayong,TH,0.1,5.8,8.3,39.0,57.0,1.1
1/9/2019,Rijeka,HR,0.1,4.3,21.4,7.0,38.0,2.5
1/9/2019,Rome,IT,0.1,16.0,9.0,20.0,57.0,0.6
1/9/2019,Saitama,JP,2.3,8.4,26.4,6.0,25.0,1.5
1/9/2019,Samsun,TR,4.5,13.3,15.5,20.0,25.0,4.6
1/9/2019,Samut Prakan,TH,0.1,7.5,6.4,46.0,78.0,2.7
1/9/2019,Sanandaj,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/9/2019,Santiago,CL,4.0,9.7,5.6,30.0,32.0,1.1
1/9/2019,Sapporo,JP,2.3,10.2,24.8,8.0,21.0,5.8
1/9/2019,Sarajevo,BA,19.7,35.7,4.9,153.0,298.0,51.4
1/9/2019,Sejong,KR,8.9,26.0,7.3,49.0,72.0,5.8
1/9/2019,Sendai,JP,0.1,4.7,28.9,6.0,21.0,5.8
1/9/2019,Seongnam-si,KR,6.7,24.1,8.0,51.0,70.0,5.8
1/9/2019,Seoul,KR,7.8,34.3,5.6,49.0,70.0,7.2
1/9/2019,Shanghai,CN,5.5,19.2,14.7,27.0,76.0,3.1
1/9/2019,Shantou,CN,7.3,8.7,26.0,26.0,55.0,5.1
1/9/2019,Shenyang,CN,10.9,21.1,9.0,72.0,112.0,15.2
1/9/2019,Shenzhen,CN,8.5,17.9,9.8,50.0,82.0,4.1
1/9/2019,Shijiazhuang,CN,16.5,32.5,3.7,107.0,172.0,21.8
1/9/2019,Shizuoka,JP,2.3,6.5,28.9,6.0,21.0,1.5
1/9/2019,Skopje,MK,0.1,10.6,4.4,70.0,130.0,1.2
1/9/2019,Strasbourg,FR,0.1,13.3,20.4,11.0,25.0,1.1
1/9/2019,Suncheon,KR,5.6,13.9,19.2,23.0,46.0,5.8
1/9/2019,Surrey,CA,0.1,5.8,6.4,6.0,11.0,0.2
1/9/2019,Suwon,KR,5.6,29.7,8.0,52.0,65.0,5.8
1/9/2019,Suzhou,CN,6.4,22.0,13.9,35.0,78.0,3.6
1/9/2019,Swansea,GB,9.3,13.8,12.4,15.0,31.0,0.6
1/9/2019,Sydney,AU,2.3,4.7,16.8,18.0,32.0,1.5
1/9/2019,Szeged,HU,5.8,15.9,6.9,44.0,104.0,6.5
1/9/2019,São José dos Campos,BR,1.0,5.5,27.3,19.0,46.0,1.1
1/9/2019,São Paulo,BR,3.7,11.0,25.6,23.0,63.0,1.1
1/9/2019,Tabriz,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/9/2019,Taichung,TW,5.4,14.9,20.0,30.0,50.0,2.9
1/9/2019,Tainan,TW,5.3,12.1,17.6,53.0,72.0,4.3
1/9/2019,Taipei,TW,5.2,12.1,26.4,18.0,30.0,2.9
1/9/2019,Taitung City,TW,4.6,5.6,22.4,11.0,21.0,2.9
1/9/2019,Taiyuan,CN,18.1,35.7,4.5,103.0,172.0,23.4
1/9/2019,Takamatsu,JP,2.3,4.7,28.9,8.0,30.0,2.9
1/9/2019,Talca,CL,3.9,2.9,6.4,20.0,8.0,1.0
1/9/2019,Taoyuan City,TW,5.0,13.0,25.6,16.0,30.0,4.3
1/9/2019,Tarnów,PL,5.9,10.1,19.6,36.0,106.0,4.9
1/9/2019,Tehran,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/9/2019,Tepic,MX,11.9,7.6,11.2,37.0,59.0,8.6
1/9/2019,Thiruvananthapuram,IN,5.0,1.4,21.0,72.0,154.0,8.2
1/9/2019,Tokyo,JP,3.4,10.2,25.6,7.0,25.0,1.5
1/9/2019,Toluca,MX,9.3,23.2,20.0,64.0,89.0,8.6
1/9/2019,Toyama,JP,4.5,5.6,28.1,9.0,21.0,1.5
1/9/2019,Trabzon,TR,3.9,25.2,15.5,19.0,50.0,5.6
1/9/2019,Tucson,US,3.4,12.6,8.0,18.0,21.0,0.2
1/9/2019,Ulsan,KR,5.6,15.8,17.6,30.0,50.0,5.8
1/9/2019,Utrecht,NL,1.2,4.0,23.3,16.0,21.0,0.1
1/9/2019,Utsunomiya,JP,3.4,8.4,24.8,7.0,17.0,1.5
1/9/2019,Vancouver,CA,0.1,5.2,6.5,7.0,15.0,0.3
1/9/2019,Vereeniging,ZA,5.1,3.7,12.2,26.0,57.0,1.1
1/9/2019,Visakhapatnam,IN,13.3,26.4,41.8,120.0,185.0,7.3
1/9/2019,Warsaw,PL,9.0,10.0,12.7,41.0,102.0,7.9
1/9/2019,Wollongong,AU,3.4,2.8,16.0,19.0,35.0,4.3
1/9/2019,Wrocław,PL,4.8,13.7,8.3,15.0,49.0,1.8
1/9/2019,Wuhan,CN,13.3,18.8,5.3,32.0,99.0,3.6
1/9/2019,Wuxi,CN,8.2,20.6,5.7,49.0,107.0,4.1
1/9/2019,Xiamen,CN,5.8,7.4,28.9,21.0,42.0,2.6
1/9/2019,Xining,CN,19.9,27.5,11.4,82.0,167.0,15.2
1/9/2019,Xinxiang,CN,8.4,22.4,10.2,65.0,129.0,9.2
1/9/2019,Xi’an,CN,13.6,25.2,10.6,116.0,189.0,9.7
1/9/2019,Xuchang,CN,8.2,17.4,6.1,62.0,160.0,8.2
1/9/2019,Yazd,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/9/2019,Yeosu,KR,6.7,9.3,18.4,23.0,46.0,5.8
1/9/2019,Yinchuan,CN,18.1,22.0,4.9,68.0,137.0,23.4
1/9/2019,Yokohama,JP,3.4,11.2,24.8,6.0,25.0,2.9
1/9/2019,Yunfu,CN,11.3,11.0,2.5,29.0,68.0,5.1
1/9/2019,Zhengzhou,CN,7.3,22.0,7.8,60.0,107.0,6.6
1/9/2019,Zhuzhou,CN,10.0,18.3,3.3,30.0,80.0,3.6
1/9/2019,Ürümqi,CN,16.3,35.7,4.9,68.0,155.0,3.6
1/9/2019,İzmit,TR,20.8,19.2,8.2,34.0,72.0,8.2
1/9/2019,Łódź,PL,5.1,13.1,6.1,32.0,78.0,4.5
1/9/2019,Ōita,JP,3.4,4.7,30.4,8.0,25.0,2.9
12/31/2018,Adapazarı,TR,23.3,17.0,4.1,69.0,154.0,22.8
12/31/2018,Adelaide,AU,0.1,0.1,0.0,12.0,8.0,0.1
12/31/2018,Aguascalientes,MX,5.9,7.1,395.0,8.0,1.0,5.9
12/31/2018,Akita,JP,2.3,3.8,24.8,4.0,25.0,1.5
12/31/2018,Albuquerque,US,3.0,16.7,16.8,21.0,40.0,1.5
12/31/2018,Amsterdam,NL,2.5,10.1,12.1,19.0,44.0,0.2
12/31/2018,Andong,KR,11.2,16.7,4.0,56.0,93.0,12.9
12/31/2018,Ankara,TR,9.0,27.5,1.7,51.0,87.0,15.2
12/31/2018,Antwerpen,BE,0.1,12.8,8.2,20.0,56.0,1.1
12/31/2018,Anyang,CN,11.4,25.6,8.6,67.0,153.0,12.7
12/31/2018,Bangkok,TH,0.1,9.3,9.5,32.0,72.0,1.1
12/31/2018,Beijing,CN,9.1,29.8,2.9,59.0,124.0,5.6
12/31/2018,Belfast,GB,1.5,12.8,14.3,12.0,42.0,3.8
12/31/2018,Belgrade,RS,6.0,9.4,6.6,20.0,70.0,2.9
12/31/2018,Bengaluru,IN,6.7,16.1,22.9,72.0,148.0,2.4
12/31/2018,Berlin,DE,0.1,10.7,14.2,13.0,30.0,0.6
12/31/2018,Bhopal,IN,7.6,14.9,15.0,99.0,162.0,10.9
12/31/2018,Bilbao,ES,0.1,12.8,4.1,20.0,64.0,4.1
12/31/2018,Bogotá,CO,5.5,4.7,7.6,20.0,34.0,0.4
12/31/2018,Brescia,IT,0.1,29.8,8.2,35.0,87.0,1.6
12/31/2018,Brisbane,AU,0.1,0.1,0.1,18.0,21.0,0.1
12/31/2018,Bristol,GB,1.4,15.6,21.6,18.0,42.0,0.6
12/31/2018,Brussels,BE,0.1,12.4,4.5,20.0,61.0,0.6
12/31/2018,Budapest,HU,4.8,6.4,20.6,6.0,15.0,2.6
12/31/2018,Burgos,ES,0.1,7.8,20.8,12.0,15.0,3.1
12/31/2018,Bursa,TR,43.8,35.7,4.5,90.0,147.0,8.7
12/31/2018,Busan,KR,4.5,23.2,10.4,24.0,57.0,5.8
12/31/2018,Bydgoszcz,PL,4.9,4.5,21.4,9.0,36.0,1.3
12/31/2018,Calama,CL,2.8,2.6,19.4,39.0,35.0,0.6
12/31/2018,Cardiff,GB,1.4,7.5,18.7,13.0,34.0,0.6
12/31/2018,Changchun,CN,10.9,23.8,22.8,69.0,159.0,9.2
12/31/2018,Changsha,CN,5.5,9.2,15.1,38.0,109.0,3.1
12/31/2018,Changwon,KR,5.6,23.2,12.1,27.0,53.0,4.3
12/31/2018,Changzhou,CN,6.4,16.0,14.3,49.0,99.0,4.1
12/31/2018,Charleroi,BE,0.1,13.3,4.1,25.0,68.0,0.6
12/31/2018,Chengdu,CN,9.1,19.7,3.7,58.0,149.0,2.6
12/31/2018,Cheongju-si,KR,7.8,32.5,8.8,52.0,114.0,7.2
12/31/2018,Chiang Mai,TH,0.1,5.8,5.2,25.4,71.0,1.1
12/31/2018,Chiba,JP,3.4,7.5,20.0,7.0,25.0,1.5
12/31/2018,Chon Buri,TH,0.1,4.1,17.0,26.0,59.0,1.1
12/31/2018,Chongqing,CN,7.3,13.8,10.2,51.0,124.0,4.1
12/31/2018,Chuncheon,KR,10.0,30.6,4.8,49.0,87.0,5.8
12/31/2018,Concepción,CL,7.0,3.6,6.5,20.0,34.0,3.9
12/31/2018,Copenhagen,DK,1.9,7.1,14.3,18.0,28.0,0.5
12/31/2018,Cuernavaca,MX,8.7,17.1,16.8,20.0,50.0,5.3
12/31/2018,Daegu,KR,6.7,29.7,6.4,32.0,72.0,5.8
12/31/2018,Daejeon,KR,8.9,29.7,3.2,47.0,97.0,5.8
12/31/2018,Darwin,AU,3.0,0.6,7.8,17.0,11.0,0.1
12/31/2018,Delhi,IN,21.5,31.5,4.1,380.0,363.0,8.3
12/31/2018,Denver,US,1.9,5.1,7.0,17.0,30.0,0.6
12/31/2018,Dongguan,CN,7.3,10.6,7.4,30.0,82.0,3.6
12/31/2018,Donostia / San Sebastián,ES,0.1,11.9,9.8,20.0,68.0,2.1
12/31/2018,Douliu,TW,3.3,9.3,20.0,28.0,46.0,2.9
12/31/2018,Edinburgh,GB,1.9,4.2,23.3,8.0,21.0,0.6
12/31/2018,Erzurum,TR,15.9,46.2,7.0,69.0,162.0,6.1
12/31/2018,Foshan,CN,7.3,12.4,4.1,43.0,102.0,3.1
12/31/2018,Fukuoka,JP,4.5,6.5,16.0,8.0,34.0,1.5
12/31/2018,Fushun,CN,10.0,17.4,11.4,70.0,159.0,10.7
12/31/2018,Fuzhou,CN,8.2,11.0,19.9,24.0,63.0,2.1
12/31/2018,Gasteiz / Vitoria,ES,0.1,23.4,4.5,19.0,53.0,2.1
12/31/2018,Gdańsk,PL,2.6,5.6,23.9,7.0,21.0,1.5
12/31/2018,Gent,BE,0.1,9.6,9.4,21.0,59.0,0.6
12/31/2018,Ghāziābād,IN,19.8,68.2,4.6,410.0,404.0,4.7
12/31/2018,Gifu-shi,JP,3.4,4.7,16.0,5.0,17.0,2.9
12/31/2018,Guadalajara,MX,9.1,17.6,10.4,28.0,59.0,3.9
12/31/2018,Guangzhou,CN,6.4,13.8,5.7,33.0,91.0,2.6
12/31/2018,Guiyang,CN,5.5,6.9,20.4,49.0,107.0,7.6
12/31/2018,Gwangju,KR,6.7,20.4,12.1,30.0,72.0,5.8
12/31/2018,Győr,HU,6.9,6.4,24.0,5.0,13.0,1.1
12/31/2018,Haarlem,NL,2.0,6.4,17.0,19.0,35.0,0.2
12/31/2018,Haifa,IL,3.4,12.4,15.2,18.0,53.0,0.8
12/31/2018,Haikou,CN,8.2,7.4,8.2,33.0,76.0,4.1
12/31/2018,Hamburg,DE,0.1,11.5,15.1,16.0,30.0,1.6
12/31/2018,Hangzhou,CN,8.2,18.3,6.5,52.0,117.0,4.1
12/31/2018,Harbin,CN,9.4,20.6,15.1,60.0,153.0,16.3
12/31/2018,Hefei,CN,5.5,15.6,22.8,42.0,109.0,2.6
12/31/2018,Hegang,CN,4.7,1.4,30.9,22.0,55.0,3.1
12/31/2018,Hiroshima,JP,3.4,4.7,18.4,6.0,21.0,1.5
12/31/2018,Hong Kong,HK,6.6,19.4,7.0,38.0,87.0,2.8
12/31/2018,Hsinchu,TW,2.4,5.6,24.8,11.0,30.0,2.9
12/31/2018,Hyderabad,IN,5.0,19.1,12.4,89.0,159.0,6.0
12/31/2018,Hāpur,IN,12.3,27.3,6.0,218.0,330.0,6.4
12/31/2018,Incheon,KR,7.8,30.6,8.0,46.0,87.0,7.2
12/31/2018,Indianapolis,US,2.0,10.2,9.6,9.0,35.0,1.5
12/31/2018,Istanbul,TR,10.8,20.2,8.6,41.0,85.0,3.6
12/31/2018,Jacksonville,US,6.3,3.7,8.2,10.0,28.0,0.6
12/31/2018,Jaipur,IN,12.5,20.4,3.2,91.0,159.0,6.9
12/31/2018,Jeju City,KR,4.5,12.1,26.4,20.0,57.0,2.9
12/31/2018,Jeonju,KR,6.7,20.4,8.0,48.0,104.0,7.2
12/31/2018,Jieyang,CN,7.3,9.2,8.2,40.0,93.0,5.1
12/31/2018,Jinan,CN,0.1,28.8,7.0,79.0,151.0,14.2
12/31/2018,Johannesburg,ZA,4.0,4.2,6.0,22.0,63.0,1.1
12/31/2018,Kagoshima,JP,3.4,6.5,20.0,12.0,50.0,5.8
12/31/2018,Kanazawa,JP,2.3,4.7,24.1,5.0,13.0,1.5
12/31/2018,Kaohsiung,TW,5.4,17.6,13.6,45.0,76.0,4.3
12/31/2018,Karaj,IR,0.0,0.0,0.0,0.0,0.0,0.0
12/31/2018,Katowice,PL,4.9,5.2,16.0,14.0,74.0,3.8
12/31/2018,Kecskemét,HU,4.2,6.8,17.6,7.0,7.0,1.8
12/31/2018,Keelung,TW,2.6,1.9,28.9,10.0,17.0,2.9
12/31/2018,Khorramabad,IR,0.0,0.0,0.0,0.0,0.0,0.0
12/31/2018,Kobe,JP,3.4,4.7,22.4,6.0,21.0,1.5
12/31/2018,Kochi,JP,3.4,1.0,28.9,6.0,21.0,1.5
12/31/2018,Kolkata,IN,7.7,31.1,8.8,138.0,201.0,7.0
12/31/2018,Kraków,PL,7.1,10.4,15.6,11.0,47.0,3.0
12/31/2018,Kumamoto,JP,3.4,5.6,18.4,12.0,46.0,4.3
12/31/2018,Kunming,CN,11.4,11.5,13.5,42.0,89.0,5.6
12/31/2018,Kyoto,JP,3.4,7.5,19.2,8.0,25.0,1.5
12/31/2018,Kütahya,TR,9.7,23.8,2.9,65.0,139.0,23.4
12/31/2018,Lampang,TH,0.1,2.9,5.6,23.0,57.0,1.1
12/31/2018,Lanzhou,CN,13.6,26.6,6.5,79.0,162.0,19.8
12/31/2018,Las Vegas,US,0.1,2.5,15.1,10.0,9.0,0.1
12/31/2018,Leeds,GB,4.3,7.1,21.5,11.0,16.0,1.9
12/31/2018,Lhasa,CN,7.3,11.0,17.9,29.0,55.0,2.6
12/31/2018,Lima,PE,15.2,9.1,6.5,32.0,58.0,17.2
12/31/2018,Livorno,IT,0.1,23.8,28.9,30.0,78.0,1.5
12/31/2018,Liège,BE,0.1,11.9,5.7,24.0,65.0,0.6
12/31/2018,London,GB,8.2,14.2,12.6,9.0,29.0,0.9
12/31/2018,Macau,MO,5.5,17.0,5.9,31.0,76.0,3.2
12/31/2018,Madrid,ES,0.1,33.0,2.5,24.0,53.0,7.1
12/31/2018,Marseille,FR,0.1,16.5,2.1,29.0,74.0,1.1
12/31/2018,Matsuyama,JP,7.8,7.5,16.0,7.0,25.0,1.5
12/31/2018,Melbourne,AU,2.3,2.8,12.1,18.0,28.0,1.5
12/31/2018,Metz,FR,3.7,9.4,6.4,13.0,43.0,1.3
12/31/2018,Mexico City,MX,7.8,17.6,13.0,31.0,57.0,4.3
12/31/2018,Middelburg,ZA,5.5,3.2,9.8,15.0,34.0,1.1
12/31/2018,Milan,IT,0.1,29.8,6.1,48.0,122.0,3.1
12/31/2018,Miskolc,HU,9.6,8.7,1.5,49.0,105.0,5.9
12/31/2018,Mokpo,KR,7.8,12.1,16.0,25.0,61.0,7.2
12/31/2018,Monterrey,MX,0.0,0.0,0.0,0.0,0.0,0.0
12/31/2018,Morelia,MX,14.2,10.2,14.0,11.0,26.0,7.2
12/31/2018,Mumbai,IN,16.7,42.5,13.6,110.0,165.0,17.0
12/31/2018,Muzaffarnagar,IN,16.2,25.6,9.4,218.0,322.0,5.3
12/31/2018,Nagoya,JP,3.4,7.5,20.8,6.0,21.0,2.9
12/31/2018,Naha,JP,3.4,3.8,30.4,7.0,13.0,1.5
12/31/2018,Nanchang,CN,8.2,10.6,11.8,41.0,102.0,2.1
12/31/2018,Nancy,FR,1.9,9.6,6.6,12.0,35.0,2.4
12/31/2018,Nanjing,CN,4.6,18.8,11.0,45.0,99.0,4.6
12/31/2018,Nanning,CN,7.3,9.2,11.0,30.0,78.0,4.6
12/31/2018,Nara-shi,JP,3.4,5.6,14.5,9.0,25.0,2.9
12/31/2018,Nashik,IN,12.2,30.1,6.3,68.0,152.0,2.9
