,,,median,median,median,median,median,median
Specie,,,co,no2,o3,pm10,pm25,so2
Date,City,Country,,,,,,
1/10/2020,Kunming,CN,6.4,9.2,21.6,29.0,65.0,4.6
1/10/2020,Kyoto,JP,3.4,8.4,25.6,7.0,21.0,1.5
1/10/2020,Lampang,TH,0.1,5.8,10.7,64.0,157.0,1.6
1/10/2020,Lanzhou,CN,8.2,14.7,27.7,52.0,137.0,8.7
1/10/2020,Las Palmas de Gran Canaria,ES,0.1,4.6,25.6,19.0,25.0,2.1
1/10/2020,Las Vegas,US,0.1,3.4,14.3,13.0,13.0,0.4
1/10/2020,Leeds,GB,2.2,22.0,11.6,11.0,36.0,2.6
1/10/2020,Lhasa,CN,5.5,4.6,32.9,23.0,34.0,2.6
1/10/2020,Lima,PE,5.1,5.4,5.0,25.0,64.0,4.7
1/10/2020,Liège,BE,0.1,5.5,19.5,3.0,17.0,1.6
1/10/2020,London,GB,4.8,17.6,12.6,11.0,33.0,2.2
1/10/2020,Los Angeles,US,7.4,26.0,9.6,26.0,53.0,1.5
1/10/2020,Macau,MO,4.6,16.5,25.4,46.0,73.0,1.0
1/10/2020,Madrid,ES,0.1,20.6,20.4,11.0,30.0,3.1
1/10/2020,Marseille,FR,0.1,16.9,15.8,16.0,46.0,0.9
1/10/2020,Matsuyama,JP,4.5,8.4,22.4,8.0,34.0,2.9
1/10/2020,Mexico City,MX,8.9,26.5,16.0,45.0,61.0,4.3
1/10/2020,Middelburg,ZA,2.4,5.1,9.0,12.0,21.0,1.1
1/10/2020,Milan,IT,0.1,47.1,2.1,65.0,155.0,4.6
1/10/2020,Milwaukee,US,3.3,7.8,15.1,15.0,55.0,0.2
1/10/2020,Miskolc,HU,8.0,9.6,2.3,58.0,152.0,4.4
1/10/2020,Mokpo,KR,5.6,8.4,24.8,33.0,74.0,4.3
1/10/2020,Monterrey,MX,2.3,0.0,0.0,91.0,46.0,0.0
1/10/2020,Morelia,MX,28.4,17.4,13.5,71.0,85.0,15.2
1/10/2020,Moscow,RU,2.2,15.3,13.5,10.0,25.0,0.8
1/10/2020,Mumbai,IN,6.6,18.9,8.6,87.0,155.0,4.3
1/10/2020,Muzaffarnagar,IN,5.8,15.3,6.5,85.0,181.0,3.0
1/10/2020,Mysore,IN,3.7,0.8,22.6,34.0,84.0,2.8
1/10/2020,Nagano,JP,3.4,7.5,24.8,6.0,13.0,1.5
1/10/2020,Nagasaki,JP,4.5,7.5,21.6,17.0,57.0,1.5
1/10/2020,Nagoya,JP,3.4,9.3,23.3,5.0,21.0,2.9
1/10/2020,Nagpur,IN,2.8,16.4,17.5,47.0,66.0,2.2
1/10/2020,Naha,JP,4.5,8.4,31.2,15.0,42.0,1.5
1/10/2020,Nanchang,CN,8.7,17.4,3.7,21.0,70.0,2.1
1/10/2020,Nanjing,CN,4.6,21.1,9.4,39.0,85.0,2.1
1/10/2020,Nanning,CN,7.3,8.7,26.9,45.0,76.0,4.1
1/10/2020,Nantes,FR,0.1,10.3,27.7,11.0,22.0,0.6
1/10/2020,Naples,IT,11.8,24.7,6.4,64.0,150.0,3.2
1/10/2020,Nara-shi,JP,4.5,6.5,26.4,10.0,30.0,2.9
1/10/2020,Nashik,IN,6.6,2.4,24.7,66.0,106.0,2.0
1/10/2020,Netanya,IL,145.0,7.5,18.6,14.0,42.0,0.4
1/10/2020,Newport,GB,2.3,9.1,23.6,9.0,21.0,5.7
1/10/2020,Niigata,JP,2.3,6.5,24.1,5.0,13.0,1.5
1/10/2020,Ningbo,CN,9.1,26.1,1.7,51.0,112.0,4.1
1/10/2020,Niš,RS,19.8,17.2,5.0,105.0,197.0,8.1
1/10/2020,Novi Sad,RS,12.9,17.3,3.6,82.0,173.0,7.3
1/10/2020,Okayama,JP,5.6,10.2,21.6,9.0,38.0,4.3
1/10/2020,Osaka,JP,3.4,9.3,25.6,9.0,30.0,1.5
1/10/2020,Oviedo,ES,0.1,10.6,18.7,20.0,34.0,2.1
1/10/2020,Pachuca de Soto,MX,7.6,15.1,28.9,46.0,62.0,3.4
1/10/2020,Palma,ES,3.7,7.8,24.0,12.0,17.0,0.6
1/10/2020,Paris,FR,0.1,15.4,17.0,13.0,30.0,0.2
1/10/2020,Parma,IT,0.1,26.1,3.3,52.0,132.0,5.1
1/10/2020,Perth,AU,2.0,1.2,15.0,23.0,32.0,2.9
1/10/2020,Phoenix,US,4.5,8.4,10.4,15.0,24.0,0.1
1/10/2020,Pohang,KR,6.7,17.6,20.0,44.0,95.0,5.8
1/10/2020,Port Elizabeth,ZA,2.3,3.7,6.5,19.0,30.0,1.6
1/10/2020,Potsdam,DE,0.1,7.7,19.0,7.0,22.0,1.7
1/10/2020,Pretoria,ZA,3.0,6.0,0.5,20.0,55.0,5.6
1/10/2020,Pristina,XK,41.2,29.3,4.3,103.0,183.0,12.2
1/10/2020,Pécs,HU,6.4,13.0,8.3,50.0,149.0,6.3
1/10/2020,Płock,PL,4.4,6.4,10.8,23.0,73.0,0.9
1/10/2020,Qingdao,CN,0.1,32.0,9.4,73.0,159.0,7.1
1/10/2020,Qinhuangdao,CN,13.2,27.5,4.9,60.0,139.0,10.2
1/10/2020,Qiqihar,CN,13.9,24.3,17.9,100.0,184.0,13.7
1/10/2020,Rayong,TH,0.1,9.3,9.1,65.0,127.0,1.1
1/10/2020,Rijeka,HR,0.1,5.9,17.4,20.0,54.0,2.9
1/10/2020,Rome,IT,0.1,30.2,4.5,48.0,109.0,0.4
1/10/2020,Saint Paul,US,2.3,5.6,22.4,12.0,42.0,1.5
1/10/2020,Saint-Denis,RE,0.1,2.3,11.8,11.0,18.0,0.3
1/10/2020,Saitama,JP,3.4,15.8,14.5,8.0,25.0,1.5
1/10/2020,Samut Prakan,TH,0.1,11.0,17.8,78.0,152.0,2.7
1/10/2020,San Jose,US,4.5,15.8,12.1,7.0,30.0,1.5
1/10/2020,Santa Cruz de Tenerife,ES,0.1,5.1,25.2,10.0,21.0,3.1
1/10/2020,Santiago,CL,4.4,14.0,20.9,53.0,50.0,14.8
1/10/2020,Sapporo,JP,4.5,24.1,11.2,8.0,30.0,4.3
1/10/2020,Sarajevo,BA,2.4,11.5,3.3,176.0,410.0,33.0
1/10/2020,Sejong,KR,6.7,25.1,6.4,53.0,122.0,5.8
1/10/2020,Sendai,JP,0.1,11.2,11.2,7.0,21.0,5.8
1/10/2020,Seongnam-si,KR,7.8,30.6,4.0,55.0,124.0,4.3
1/10/2020,Seoul,KR,8.9,40.8,4.8,55.0,137.0,5.8
1/10/2020,Shanghai,CN,4.6,17.0,18.7,20.0,57.0,2.6
1/10/2020,Shantou,CN,6.4,8.7,36.2,44.0,95.0,4.1
1/10/2020,Shenyang,CN,17.2,31.1,5.7,92.0,176.0,15.8
1/10/2020,Shenzhen,CN,7.5,14.2,32.1,55.0,102.0,3.1
1/10/2020,Shijiazhuang,CN,29.5,36.6,3.7,151.0,241.0,6.1
1/10/2020,Shillong,IN,13.1,6.0,7.4,111.0,181.0,6.5
1/10/2020,Shizuoka,JP,3.4,8.4,20.0,7.0,25.0,1.5
1/10/2020,Skopje,MK,17.4,18.3,2.2,113.0,176.0,2.8
1/10/2020,Suncheon,KR,6.7,17.6,19.2,27.0,70.0,5.8
1/10/2020,Surrey,CA,0.1,3.8,9.0,4.0,8.0,0.2
1/10/2020,Suwon,KR,7.8,37.1,4.8,56.0,132.0,5.8
1/10/2020,Swansea,GB,5.7,8.7,22.0,16.0,25.0,15.8
1/10/2020,Sydney,AU,4.5,6.5,20.8,13.0,30.0,2.9
1/10/2020,Szczecin,PL,0.1,6.9,16.7,11.0,43.0,3.0
1/10/2020,Szeged,HU,5.5,12.6,6.2,47.0,136.0,4.6
1/10/2020,São José dos Campos,BR,1.9,4.6,14.3,18.0,38.0,0.6
1/10/2020,São Paulo,BR,5.5,13.3,13.5,19.0,50.0,0.6
1/10/2020,Taichung,TW,6.7,18.6,12.8,49.0,82.0,2.9
1/10/2020,Tainan,TW,4.8,15.8,21.6,57.0,87.0,4.3
1/10/2020,Taipei,TW,5.6,15.8,21.6,26.0,53.0,2.9
1/10/2020,Taitung City,TW,5.0,3.8,21.6,13.0,34.0,2.9
1/10/2020,Taiyuan,CN,18.9,29.3,8.2,140.0,216.0,15.2
1/10/2020,Takamatsu,JP,4.5,7.5,28.1,10.0,38.0,2.9
1/10/2020,Talca,CL,3.0,1.8,10.4,27.0,21.0,1.9
1/10/2020,Taoyuan City,TW,4.9,16.7,19.2,33.0,61.0,3.5
1/10/2020,Tbilisi,GE,3.7,9.7,12.2,17.0,32.0,1.1
1/10/2020,Tel Aviv,IL,4.5,13.6,16.8,10.0,42.0,2.5
1/10/2020,Thiruvananthapuram,IN,8.5,10.3,11.3,53.0,132.0,4.4
1/10/2020,Thrissur,IN,9.6,3.4,8.4,97.0,43.0,6.4
1/10/2020,Tokyo,JP,3.4,18.6,16.0,8.0,30.0,1.5
1/10/2020,Toluca,MX,10.7,21.3,16.0,63.0,87.0,5.8
1/10/2020,Toyama,JP,4.5,5.6,27.2,5.0,13.0,1.5
1/10/2020,Trabzon,TR,7.0,20.2,13.1,37.0,61.0,3.0
1/10/2020,Tucson,US,1.7,6.7,20.0,17.0,25.0,0.2
1/10/2020,Ulan Bator,MN,0.3,11.2,4.9,66.0,179.0,15.8
1/10/2020,Ulsan,KR,6.7,22.3,18.4,35.0,85.0,5.8
1/10/2020,Utrecht,NL,1.6,9.9,16.2,15.0,19.0,0.2
1/10/2020,Utsunomiya,JP,3.4,11.2,16.8,8.0,21.0,1.5
1/10/2020,Valencia,ES,0.1,11.5,5.7,25.0,63.0,2.1
1/10/2020,Valladolid,ES,0.1,19.7,4.1,19.0,42.0,1.6
1/10/2020,Vancouver,CA,0.1,3.4,9.8,4.0,8.0,0.2
1/10/2020,Vereeniging,ZA,2.7,3.2,9.4,24.0,53.0,2.9
1/10/2020,Visakhapatnam,IN,8.9,10.0,22.8,66.0,130.0,4.5
1/10/2020,Vitória,BR,1.2,2.7,16.1,14.1,14.5,10.1
1/10/2020,Wakayama,JP,1.2,5.6,28.9,10.0,34.0,2.9
1/10/2020,Wollongong,AU,4.5,4.7,18.4,11.0,20.0,8.6
1/10/2020,Wrocław,PL,3.8,15.5,12.7,24.0,69.0,1.8
1/10/2020,Wuhan,CN,7.0,13.3,7.4,29.0,82.0,2.6
1/10/2020,Xiamen,CN,4.6,9.6,50.6,50.0,95.0,2.6
1/10/2020,Xining,CN,11.8,16.5,30.9,43.0,137.0,6.6
1/10/2020,Xinxiang,CN,11.3,27.5,4.9,89.0,167.0,6.1
1/10/2020,Xi’an,CN,19.0,20.6,4.1,96.0,194.0,4.6
1/10/2020,Xuchang,CN,10.0,24.3,13.9,86.0,182.0,5.1
1/10/2020,Yeosu,KR,8.9,23.2,11.2,28.0,70.0,7.2
1/10/2020,Yinchuan,CN,30.8,32.0,5.3,198.0,310.0,9.7
1/10/2020,Yokohama,JP,3.4,16.7,16.0,8.0,21.0,2.9
1/10/2020,Yunfu,CN,7.3,6.4,27.3,38.0,85.0,2.6
1/10/2020,Zhengzhou,CN,9.1,29.8,4.5,78.0,170.0,4.1
1/10/2020,Zhuzhou,CN,7.3,16.0,5.3,13.0,53.0,2.6
1/10/2020,Ürümqi,CN,22.6,33.4,8.2,188.0,327.0,4.6
1/10/2020,İzmit,TR,14.9,19.9,3.1,34.0,75.0,2.7
1/10/2020,Łódź,PL,5.7,9.2,12.6,33.0,124.0,2.9
1/10/2020,Ōita,JP,3.4,4.7,31.2,10.0,42.0,2.9
1/11/2020,Adapazarı,TR,8.2,12.5,10.8,51.0,75.0,15.6
1/11/2020,Adelaide,AU,0.7,1.0,6.1,21.0,25.0,0.6
1/11/2020,Albuquerque,US,1.6,6.5,23.3,10.0,17.0,1.5
1/11/2020,Amsterdam,NL,2.7,13.5,16.0,13.0,36.0,0.6
1/11/2020,Andong,KR,10.0,24.1,8.8,45.0,102.0,5.8
1/11/2020,Ankara,TR,22.2,48.8,2.9,52.0,98.0,4.2
1/11/2020,Antwerpen,BE,0.1,9.6,15.1,15.0,42.0,1.6
1/11/2020,Anyang,CN,22.6,29.8,9.0,123.0,203.0,8.2
1/11/2020,Ashdod,IL,173.4,8.0,24.0,11.0,42.0,1.2
1/11/2020,Ashkelon,IL,165.0,28.6,64.0,7.0,51.0,0.8
1/11/2020,Athens,GR,0.1,20.2,15.9,30.0,76.0,2.6
1/11/2020,Balıkesir,TR,24.5,20.0,4.4,68.0,154.0,59.0
1/11/2020,Bangkok,TH,0.1,13.3,9.1,60.0,137.0,1.1
1/11/2020,Beijing,CN,3.7,11.5,19.1,19.0,42.0,2.1
1/11/2020,Belfast,GB,1.0,18.6,16.0,10.0,21.0,1.7
1/11/2020,Belgrade,RS,12.4,19.7,3.4,76.0,172.0,7.9
1/11/2020,Bengaluru,IN,7.8,10.8,16.5,55.0,87.0,3.8
1/11/2020,Berlin,DE,0.1,8.7,19.5,10.0,19.0,1.7
1/11/2020,Bhopal,IN,7.7,13.2,11.4,74.0,118.0,6.1
1/11/2020,Bilbao,ES,0.1,11.5,7.8,15.0,50.0,2.1
1/11/2020,Bogotá,CO,6.4,4.9,5.5,24.0,50.0,0.5
1/11/2020,Brescia,IT,0.1,37.1,7.8,38.0,89.0,1.1
1/11/2020,Brisbane,AU,1.9,1.9,9.8,26.0,53.0,0.6
1/11/2020,Bristol,GB,1.9,3.9,27.0,9.0,25.0,5.6
1/11/2020,Brussels,BE,0.1,9.6,16.3,12.0,38.0,0.6
1/11/2020,Budapest,HU,6.3,13.0,7.6,46.0,134.0,3.0
1/11/2020,Buenos Aires,AR,4.4,6.9,9.0,26.0,57.0,1.1
1/11/2020,Burgos,ES,0.1,8.7,20.8,12.0,25.0,2.1
1/11/2020,Bursa,TR,27.1,33.4,6.8,63.0,141.0,10.5
1/11/2020,Busan,KR,5.6,24.1,18.4,40.0,91.0,5.8
1/11/2020,Bydgoszcz,PL,2.2,5.5,17.9,11.0,26.0,1.1
1/11/2020,Calama,CL,1.9,5.9,16.0,43.0,21.0,1.7
1/11/2020,Cardiff,GB,1.9,4.2,24.8,10.0,14.0,5.6
1/11/2020,Castelló de la Plana,ES,0.1,8.3,24.4,5.0,13.0,2.1
1/11/2020,Chandigarh,IN,6.2,13.6,7.7,92.0,160.0,5.3
1/11/2020,Changchun,CN,9.2,25.2,27.3,74.0,171.0,12.7
1/11/2020,Changsha,CN,6.4,10.6,12.6,41.0,117.0,2.1
1/11/2020,Changwon,KR,6.7,21.3,19.2,37.0,87.0,5.8
1/11/2020,Charleroi,BE,0.1,9.2,18.3,10.0,30.0,0.6
1/11/2020,Chengdu,CN,10.0,22.4,7.0,56.0,124.0,3.1
1/11/2020,Chennai,IN,7.7,7.6,15.3,58.0,87.0,3.5
1/11/2020,Cheongju-si,KR,7.8,27.8,17.6,52.0,127.0,5.8
1/11/2020,Chiang Mai,TH,0.1,9.8,7.5,38.0,91.0,1.1
1/11/2020,Chiba,JP,4.5,18.6,10.4,14.0,53.0,1.5
1/11/2020,Chon Buri,TH,0.1,9.3,7.1,55.0,107.0,1.1
1/11/2020,Chongqing,CN,10.9,17.4,4.9,50.0,102.0,3.6
1/11/2020,Chuncheon,KR,7.8,17.6,9.6,54.0,124.0,4.3
1/11/2020,Concepción,CL,10.3,3.4,11.2,29.0,30.0,1.9
1/11/2020,Copenhagen,DK,3.2,5.0,22.1,13.0,22.0,0.6
1/11/2020,Cuernavaca,MX,1.2,17.4,24.8,27.0,42.0,4.4
1/11/2020,Daegu,KR,8.9,25.1,16.8,44.0,107.0,5.8
1/11/2020,Daejeon,KR,7.8,26.0,14.5,50.0,104.0,5.8
1/11/2020,Darwin,AU,4.5,0.4,6.8,8.0,7.0,0.1
1/11/2020,Delhi,IN,11.9,22.0,5.1,132.0,192.0,5.6
1/11/2020,Denver,US,3.7,11.9,5.7,22.0,46.0,0.6
1/11/2020,Dongguan,CN,9.1,27.5,7.0,65.0,153.0,4.1
1/11/2020,Donostia / San Sebastián,ES,0.1,11.5,13.9,13.0,46.0,1.1
1/11/2020,Douliu,TW,4.8,11.2,23.3,54.0,99.0,2.9
1/11/2020,East London,ZA,7.9,1.9,6.1,14.0,25.0,5.1
1/11/2020,Edinburgh,GB,5.5,4.6,27.4,3.0,5.0,3.1
1/11/2020,Erzurum,TR,13.1,27.1,12.0,38.0,118.0,13.8
1/11/2020,Eskişehir,TR,8.3,40.5,3.7,65.0,138.0,8.2
1/11/2020,Foshan,CN,7.3,14.2,23.2,48.0,85.0,3.1
1/11/2020,Fukuoka,JP,4.5,13.0,16.0,11.0,42.0,1.5
1/11/2020,Fushun,CN,11.8,24.7,8.2,84.0,172.0,10.2
1/11/2020,Fuzhou,CN,7.5,22.4,23.6,62.0,124.0,3.1
1/11/2020,Gandhinagar,IN,7.1,6.0,9.6,65.0,122.0,5.5
1/11/2020,Gasteiz / Vitoria,ES,0.1,15.1,13.5,9.0,30.0,2.1
1/11/2020,Gdańsk,PL,2.9,3.7,23.6,8.0,27.0,1.1
1/11/2020,Gent,BE,0.1,9.2,19.9,15.0,42.0,1.6
1/11/2020,Ghāziābād,IN,12.7,28.9,6.4,124.0,190.0,4.8
1/11/2020,Gifu-shi,JP,4.5,7.5,15.2,5.0,25.0,2.9
1/11/2020,Guadalajara,MX,8.6,18.6,8.0,50.0,70.0,2.6
1/11/2020,Guangzhou,CN,8.2,19.7,11.8,57.0,102.0,3.6
1/11/2020,Guiyang,CN,9.1,7.4,15.1,30.0,68.0,5.1
1/11/2020,Gwangju,KR,6.7,18.6,21.6,42.0,102.0,5.8
1/11/2020,Győr,HU,6.4,10.9,6.8,36.0,133.0,1.2
1/11/2020,Haarlem,NL,1.5,7.1,20.7,13.0,29.0,0.7
1/11/2020,Haifa,IL,10.0,6.5,17.6,16.0,56.0,1.2
1/11/2020,Haikou,CN,5.5,5.1,28.5,28.0,55.0,2.1
1/11/2020,Hamburg,DE,0.1,11.5,17.9,10.0,25.0,3.6
1/11/2020,Hangzhou,CN,6.4,16.0,10.2,14.0,46.0,2.6
1/11/2020,Hanoi,VN,0.3,8.0,3.0,46.0,74.0,3.0
1/11/2020,Harbin,CN,15.7,35.2,17.9,158.0,299.0,18.8
1/11/2020,Hefei,CN,5.5,17.0,10.2,36.0,97.0,2.6
1/11/2020,Hegang,CN,5.5,4.2,27.3,48.0,107.0,7.6
1/11/2020,Hiroshima,JP,4.5,10.2,12.1,9.0,30.0,2.9
1/11/2020,Hong Kong,HK,7.3,29.5,17.5,39.0,83.0,2.6
1/11/2020,Hsinchu,TW,3.6,8.4,24.1,30.0,65.0,2.9
1/11/2020,Huế,VN,8.0,1.0,8.0,30.0,40.0,5.0
1/11/2020,Hyderabad,IN,6.2,17.4,10.7,90.0,162.0,5.4
1/11/2020,Hāpur,IN,7.3,21.9,7.1,117.0,182.0,4.9
1/11/2020,Incheon,KR,8.9,25.1,20.0,49.0,104.0,7.2
1/11/2020,Istanbul,TR,25.3,34.2,3.5,54.0,107.0,5.5
1/11/2020,Jacksonville,US,9.1,1.9,12.2,25.0,47.0,0.6
1/11/2020,Jaipur,IN,8.6,24.7,10.9,74.0,113.0,5.7
1/11/2020,Jeju City,KR,4.5,12.1,31.2,32.0,74.0,2.9
1/11/2020,Jeonju,KR,7.8,16.7,20.0,49.0,117.0,5.8
1/11/2020,Jerusalem,IL,2.3,8.9,19.3,13.0,50.0,15.8
1/11/2020,Jieyang,CN,9.1,9.2,32.9,66.0,156.0,5.1
1/11/2020,Jinan,CN,0.1,32.5,3.3,95.0,174.0,9.2
1/11/2020,Johannesburg,ZA,4.9,4.2,5.5,17.0,30.0,2.1
1/11/2020,Kagoshima,JP,3.4,8.4,20.0,20.0,61.0,2.9
1/11/2020,Kanazawa,JP,3.4,4.7,24.8,5.0,17.0,1.5
1/11/2020,Kaohsiung,TW,5.9,15.8,28.1,54.0,99.0,4.3
1/11/2020,Katowice,PL,3.0,9.1,11.4,23.0,82.0,3.6
1/11/2020,Kayseri,TR,11.3,0.1,3.2,33.0,59.0,6.3
1/11/2020,Kecskemét,HU,6.5,9.9,8.7,53.0,77.0,2.4
1/11/2020,Keelung,TW,3.4,10.2,22.4,20.0,42.0,2.9
1/11/2020,Kobe,JP,4.5,15.8,12.8,8.0,30.0,2.9
1/11/2020,Kochi,JP,5.6,6.5,14.5,6.0,21.0,1.5
1/11/2020,Kolkata,IN,5.5,19.8,7.5,93.0,164.0,6.4
1/11/2020,Konya,TR,7.2,18.1,8.4,17.0,64.0,4.4
1/11/2020,Kraków,PL,5.2,12.0,10.6,22.0,70.0,3.0
1/11/2020,Kumamoto,JP,4.5,10.2,12.8,16.0,59.0,1.5
1/11/2020,Kunming,CN,5.5,9.2,24.0,24.0,57.0,4.1
1/11/2020,Kyoto,JP,4.5,16.7,9.6,9.0,30.0,2.9
1/11/2020,Lampang,TH,0.1,4.7,11.1,59.0,154.0,1.1
1/11/2020,Lanzhou,CN,11.8,29.8,13.5,65.0,151.0,6.6
1/11/2020,Las Palmas de Gran Canaria,ES,0.1,3.2,32.1,18.0,25.0,2.1
1/11/2020,Las Vegas,US,0.1,13.2,7.0,16.0,28.0,1.0
1/11/2020,Leeds,GB,1.7,4.9,26.6,5.0,20.0,2.6
1/11/2020,Lhasa,CN,5.5,6.4,26.0,19.0,34.0,2.6
1/11/2020,Lima,PE,4.9,6.3,7.9,22.0,59.0,4.4
1/11/2020,Liège,BE,0.1,8.3,16.7,14.0,38.0,1.6
1/11/2020,London,GB,3.7,7.8,21.0,15.0,28.0,1.4
1/11/2020,Macau,MO,3.7,22.5,17.6,43.0,73.0,0.9
1/11/2020,Madrid,ES,0.1,19.2,13.9,10.0,30.0,3.6
1/11/2020,Marseille,FR,0.1,18.1,9.2,20.0,56.0,0.8
1/11/2020,Matsuyama,JP,4.5,9.3,16.0,8.0,25.0,2.9
1/11/2020,Mexico City,MX,9.7,25.2,19.2,44.0,65.0,4.3
1/11/2020,Middelburg,ZA,1.7,2.8,7.4,5.0,21.0,1.1
1/11/2020,Milan,IT,0.1,51.4,3.3,65.0,157.0,4.1
1/11/2020,Miskolc,HU,7.7,7.3,6.0,43.0,114.0,4.1
1/11/2020,Mokpo,KR,6.7,8.4,27.2,41.0,93.0,5.8
1/11/2020,Monterrey,MX,1.6,0.0,0.0,48.8,9.5,0.0
1/11/2020,Morelia,MX,25.0,16.3,15.2,55.0,76.0,14.5
1/11/2020,Moscow,RU,3.2,22.9,2.6,17.0,46.0,0.9
1/11/2020,Mumbai,IN,7.3,17.5,9.5,88.0,160.0,4.2
1/11/2020,Muzaffarnagar,IN,8.5,26.6,6.9,122.0,218.0,8.1
1/11/2020,Mysore,IN,2.7,1.1,19.5,27.0,72.0,3.1
1/11/2020,Nagano,JP,4.5,10.2,18.4,10.0,21.0,1.5
1/11/2020,Nagasaki,JP,4.5,7.5,18.4,11.0,38.0,1.5
1/11/2020,Nagoya,JP,4.5,16.7,12.1,9.0,30.0,2.9
1/11/2020,Nagpur,IN,3.0,17.9,11.8,49.0,68.0,2.7
1/11/2020,Naha,JP,4.5,6.5,35.2,13.0,34.0,1.5
1/11/2020,Nanchang,CN,7.4,14.2,6.5,21.0,61.0,1.6
1/11/2020,Nanjing,CN,6.4,14.2,10.2,40.0,89.0,2.6
1/11/2020,Nanning,CN,8.2,10.1,10.2,34.0,61.0,4.1
1/11/2020,Nantes,FR,0.1,13.4,14.4,20.0,53.0,0.6
1/11/2020,Naples,IT,10.0,21.6,9.8,61.0,151.0,3.6
1/11/2020,Nara-shi,JP,4.5,8.4,10.4,9.0,25.0,2.9
1/11/2020,Nashik,IN,7.1,2.3,26.5,63.0,130.0,2.4
1/11/2020,Netanya,IL,108.4,7.6,9.3,20.0,63.0,0.5
1/11/2020,Newport,GB,1.9,4.1,28.1,11.0,24.0,5.6
1/11/2020,Niigata,JP,2.3,4.7,24.1,5.0,13.0,1.5
1/11/2020,Ningbo,CN,6.4,16.0,16.7,5.0,13.0,2.6
1/11/2020,Niš,RS,13.2,12.7,4.9,82.0,180.0,5.4
1/11/2020,Novi Sad,RS,11.0,11.3,5.5,59.0,156.0,5.1
1/11/2020,Okayama,JP,4.5,14.9,11.2,10.0,42.0,5.8
1/11/2020,Osaka,JP,0.1,18.6,10.4,9.0,34.0,2.9
1/11/2020,Oviedo,ES,0.1,10.6,9.0,21.0,59.0,3.6
1/11/2020,Pachuca de Soto,MX,8.0,15.6,26.8,44.0,62.0,3.4
1/11/2020,Palma,ES,2.8,4.2,26.9,13.0,11.0,0.6
1/11/2020,Paris,FR,0.1,24.5,15.6,18.0,50.0,1.2
1/11/2020,Parma,IT,0.1,23.4,7.0,48.0,114.0,5.1
1/11/2020,Perth,AU,2.0,2.3,24.0,22.0,29.0,2.9
1/11/2020,Petaẖ Tiqwa,IL,96.0,5.8,19.0,1.0,35.0,1.4
1/11/2020,Phoenix,US,6.7,16.7,7.3,16.0,35.0,0.1
1/11/2020,Pohang,KR,6.7,13.0,25.6,39.0,87.0,5.8
1/11/2020,Port Elizabeth,ZA,2.5,2.3,6.5,25.0,42.0,0.6
1/11/2020,Potsdam,DE,0.1,5.5,24.1,6.0,20.0,1.7
1/11/2020,Pretoria,ZA,1.4,3.2,0.5,10.0,25.0,3.6
1/11/2020,Pristina,XK,31.0,22.2,3.0,76.0,165.0,9.3
1/11/2020,Pécs,HU,6.1,11.7,10.5,47.0,55.0,2.2
1/11/2020,Płock,PL,3.4,3.7,19.2,13.0,50.0,1.2
1/11/2020,Qingdao,CN,0.1,33.4,9.0,116.0,189.0,7.6
1/11/2020,Qinhuangdao,CN,7.4,14.7,16.7,39.0,85.0,7.1
1/11/2020,Qiqihar,CN,6.4,12.4,22.0,52.0,112.0,8.7
1/11/2020,Rayong,TH,0.1,7.5,9.1,49.0,74.0,1.1
1/11/2020,Rijeka,HR,0.1,2.1,20.7,11.0,42.0,3.1
1/11/2020,Rome,IT,0.1,20.6,5.7,50.0,117.0,0.2
1/11/2020,Saint-Denis,RE,0.1,2.2,10.0,9.0,23.0,0.3
1/11/2020,Saitama,JP,4.5,19.5,8.8,13.0,50.0,1.5
1/11/2020,Samut Prakan,TH,0.1,5.8,14.6,58.0,107.0,2.2
1/11/2020,Santa Cruz de Tenerife,ES,0.1,3.7,31.7,10.0,21.0,2.6
1/11/2020,Santiago,CL,4.9,15.2,26.7,53.0,54.0,14.5
1/11/2020,Sapporo,JP,4.5,30.6,8.0,11.0,42.0,4.3
1/11/2020,Sarajevo,BA,2.6,18.3,2.5,369.0,465.0,55.7
1/11/2020,Sejong,KR,7.8,21.3,12.1,52.0,122.0,5.8
1/11/2020,Sendai,JP,0.1,8.4,8.0,6.0,17.0,5.8
1/11/2020,Seongnam-si,KR,7.8,31.5,10.4,51.0,109.0,5.8
1/11/2020,Seoul,KR,8.9,37.1,13.6,50.0,112.0,5.8
1/11/2020,Shanghai,CN,5.3,16.5,18.3,30.0,89.0,3.1
1/11/2020,Shantou,CN,7.4,10.1,36.6,59.0,147.0,4.1
1/11/2020,Shenyang,CN,5.5,22.4,12.6,51.0,104.0,10.2
1/11/2020,Shenzhen,CN,6.6,20.6,22.0,62.0,122.0,3.1
1/11/2020,Shijiazhuang,CN,19.5,35.7,3.7,111.0,189.0,7.1
1/11/2020,Shillong,IN,13.6,5.6,7.3,124.0,193.0,6.7
1/11/2020,Shizuoka,JP,3.4,8.4,14.5,6.0,21.0,1.5
1/11/2020,Skopje,MK,12.7,15.3,1.2,117.0,163.0,2.7
1/11/2020,Suncheon,KR,6.7,10.2,31.2,35.0,87.0,5.8
1/11/2020,Surrey,CA,0.1,2.5,11.8,6.0,16.0,0.2
1/11/2020,Suwon,KR,7.8,31.5,15.2,53.0,122.0,5.8
